DEPTH,DT,GR,LLD,LLS,PHIE,PHIT,RHOB,SW,TNPH,VWCL
1497.6,113.35,83.5133,6.029,5.52,0.051798,0.154383,2.2856,1.0,0.473376,0.6835
1497.7,113.976,83.4645,5.9545,5.4575,0.054265,0.156353,2.2882,1.0,0.469727,0.6802
1497.8,114.602,83.5866,5.88,5.395,0.064212,0.164443,2.2832,1.0,0.462251,0.6678
1497.9,114.507,83.3178,5.741,5.281,0.069351,0.168696,2.2803,1.0,0.462106,0.6619
1498.0,114.0155,84.2712,5.705,5.257,0.039648,0.144962,2.2883,1.0,0.478219,0.7017
1498.1,113.524,86.2189,5.669,5.233,0.013558,0.128315,2.2957,1.0,0.501543,0.7646
1498.2,112.897,87.134,5.643,5.221,0.0001,0.119561,2.299,1.0,0.513291,0.7959
1498.3,112.996,88.1203,5.6315,5.208,0.0001,0.121002,2.2985,1.0,0.509627,0.8055
1498.4,113.095,88.1868,5.62,5.195,0.0001,0.12001,2.2965,1.0,0.505051,0.7989
1498.5,113.058,86.844,5.576,5.145,0.0001,0.118507,2.3004,1.0,0.510321,0.7889
1498.6,112.1305,86.3512,5.564,5.129,0.0001,0.120179,2.3061,1.0,0.520598,0.8001
1498.7,111.203,86.8091,5.552,5.113,0.0001,0.12099,2.3027,1.0,0.521847,0.8055
1498.8,109.2895,84.6268,5.6195,5.1695,0.01522,0.129049,2.3069,1.0,0.506349,0.7584
1498.9,107.376,81.6786,5.687,5.226,0.045518,0.149447,2.3128,1.0,0.480157,0.6925
1499.0,103.623,81.7898,6.029,5.527,0.056871,0.158452,2.3288,1.0,0.457402,0.6768
1499.1,103.1435,83.457,6.2265,5.705,0.025072,0.134669,2.3803,1.0,0.450907,0.7302
1499.2,102.664,84.548,6.424,5.883,0.0001,0.125127,2.4735,1.0,0.46088,0.833
1499.3,105.193,82.9477,6.665,6.109,0.0001,0.123746,2.5555,1.0,0.471229,0.8238
1499.4,107.214,80.6773,6.645,6.1,0.0001,0.119781,2.5366,1.0,0.46548,0.7974
1499.5,109.235,80.9289,6.625,6.091,0.0001,0.120202,2.5108,1.0,0.448331,0.8002
1499.6,112.209,84.589,6.382,5.884,0.028044,0.136633,2.3744,1.0,0.438443,0.7235
1499.7,112.567,86.5606,6.286,5.8,0.039864,0.145124,2.3066,1.0,0.442973,0.7013
1499.8,112.925,86.3849,6.19,5.716,0.046612,0.150298,2.2817,1.0,0.452326,0.6908
1499.9,111.797,85.7882,6.193,5.718,0.052729,0.155125,2.2734,1.0,0.457272,0.6822
1500.0,110.6265,85.5381,6.248,5.7645,0.050402,0.153275,2.281,1.0,0.457606,0.6854
1500.1,109.456,85.5183,6.303,5.811,0.045153,0.149164,2.291,1.0,0.457386,0.693
1500.2,105.898,85.4133,6.447,5.938,0.036546,0.142654,2.3006,1.0,0.463146,0.707
1500.3,103.58,84.056,6.589,6.0625,0.031788,0.139222,2.306,1.0,0.480128,0.7158
1500.4,101.262,81.6469,6.731,6.187,0.035762,0.142079,2.3034,1.0,0.498317,0.7084
1500.5,96.887,79.1986,7.325,6.693,0.046594,0.150284,2.3137,1.0,0.499102,0.6909
1500.6,95.8575,75.7114,7.686,6.993,0.077141,0.175217,2.3376,0.9428,0.481873,0.6535
1500.7,94.828,74.5294,8.047,7.293,0.08544,0.182244,2.3722,0.902,0.462106,0.645
1500.8,96.216,76.006,8.411,7.59,0.050741,0.153543,2.4271,0.9299,0.448442,0.685
1500.9,98.359,77.5799,8.2765,7.4775,0.044275,0.148485,2.4394,0.9396,0.436523,0.6943
1501.0,100.502,78.5695,8.142,7.365,0.058544,0.159807,2.4223,0.941,0.424656,0.6747
1501.1,105.79,79.2193,7.376,6.716,0.049394,0.152479,2.4366,1.0,0.419927,0.6868
1501.2,107.895,83.4654,6.952,6.342,0.043522,0.147906,2.3747,1.0,0.427892,0.6955
1501.3,110.0,87.4556,6.528,5.968,0.030118,0.138053,2.3079,1.0,0.445793,0.7192
1501.4,112.017,89.271,6.062,5.532,0.019622,0.131346,2.2755,1.0,0.463528,0.7444
1501.5,112.0625,87.0529,6.075,5.5365,0.036336,0.1425,2.263,1.0,0.469098,0.7074
1501.6,112.108,85.5143,6.088,5.541,0.058476,0.159752,2.2655,1.0,0.459355,0.6748
1501.7,111.609,86.3521,6.377,5.795,0.055853,0.15763,2.2765,1.0,0.446213,0.6781
1501.8,111.7675,87.0088,6.542,5.9415,0.044779,0.148875,2.2909,1.0,0.441859,0.6936
1501.9,111.926,87.1015,6.707,6.088,0.030545,0.138349,2.3149,1.0,0.44479,0.7183
1502.0,112.6865,84.2687,6.796,6.164,0.043197,0.147656,2.3308,1.0,0.447671,0.696
1502.1,113.447,82.0583,6.885,6.24,0.058457,0.159737,2.3365,1.0,0.448694,0.6748
1502.2,115.159,81.7517,6.809,6.165,0.071668,0.170626,2.3217,1.0,0.448817,0.6593
1502.3,115.4215,83.1721,6.7135,6.072,0.067479,0.167141,2.3091,1.0,0.447268,0.664
1502.4,115.684,84.3221,6.618,5.979,0.065101,0.165175,2.3004,1.0,0.443712,0.6668
1502.5,114.583,84.6101,6.525,5.875,0.072132,0.171014,2.2882,1.0,0.442375,0.6588
1502.6,113.667,84.5151,6.5665,5.901,0.07877,0.176591,2.2734,1.0,0.447095,0.6518
1502.7,112.751,83.47,6.608,5.927,0.09052,0.186579,2.265,0.9937,0.45348,0.64
1502.8,111.679,81.7253,6.819,6.093,0.10626,0.200127,2.266,0.9347,0.457718,0.6254
1502.9,111.9445,80.4496,6.9205,6.1725,0.110394,0.203708,2.271,0.9156,0.462778,0.6217
1503.0,112.21,80.9655,7.022,6.252,0.084224,0.18121,2.2795,0.9757,0.471758,0.6462
1503.1,114.005,82.6819,7.072,6.283,0.054732,0.156728,2.2865,1.0,0.477607,0.6796
1503.2,114.8385,83.5723,6.996,6.2175,0.052976,0.155322,2.2878,1.0,0.470282,0.6819
1503.3,115.672,84.1627,6.92,6.152,0.056804,0.158398,2.298,1.0,0.454433,0.6769
1503.4,115.466,85.1403,6.654,5.935,0.053162,0.15547,2.3048,1.0,0.444129,0.6817
1503.5,113.9205,84.1686,6.5735,5.879,0.057546,0.158998,2.3098,1.0,0.446372,0.676
1503.6,112.375,82.2995,6.493,5.823,0.058295,0.159605,2.3229,1.0,0.455124,0.675
1503.7,107.422,81.0593,6.538,5.897,0.04532,0.149293,2.3508,1.0,0.462288,0.6928
1503.8,105.5165,78.3585,6.5565,5.936,0.026867,0.135844,2.4154,1.0,0.469618,0.7261
1503.9,103.611,75.9339,6.575,5.975,0.0001,0.112573,2.5204,1.0,0.47874,0.7494
1504.0,103.982,75.1209,6.405,5.87,0.0001,0.111463,2.6454,1.0,0.481954,0.742
1504.1,106.667,76.2882,6.2125,5.712,0.0001,0.113067,2.7158,1.0,0.474461,0.7527
1504.2,109.352,79.4371,6.02,5.554,0.0001,0.117766,2.6586,1.0,0.463627,0.784
1504.3,117.397,83.0043,5.495,5.089,0.0001,0.123849,2.591,1.0,0.463221,0.8245
1504.4,120.857,85.0059,5.24,4.8595,0.0001,0.127066,2.449,1.0,0.481197,0.846
1504.5,124.317,84.7523,4.985,4.63,0.0001,0.122471,2.3658,1.0,0.51193,0.8153
1504.6,127.54,83.7534,4.648,4.327,0.0001,0.122209,2.3336,1.0,0.540324,0.8136
1504.7,127.301,82.8015,4.5695,4.2575,0.0001,0.118476,2.3016,1.0,0.550158,0.7887
1504.8,127.062,83.0049,4.491,4.188,0.014016,0.128508,2.2856,1.0,0.538509,0.7628
1504.9,124.664,84.4972,4.476,4.181,0.018018,0.130459,2.2701,1.0,0.523361,0.7492
1505.0,123.436,85.0272,4.534,4.2385,0.018428,0.130681,2.26,1.0,0.523323,0.7479
1505.1,122.208,84.1691,4.592,4.296,0.017191,0.130023,2.2625,1.0,0.533233,0.7518
1505.2,121.4765,84.2626,4.681,4.385,0.015556,0.129208,2.2721,1.0,0.530538,0.7572
1505.3,120.745,85.09,4.77,4.474,0.019812,0.131454,2.2829,1.0,0.505455,0.7439
1505.4,120.428,84.95,4.91,4.616,0.034712,0.141315,2.2886,1.0,0.47783,0.7103
1505.5,120.588,85.5644,4.9235,4.628,0.032479,0.139711,2.285,1.0,0.476918,0.7145
1505.6,120.748,86.8683,4.937,4.64,0.015546,0.129203,2.274,1.0,0.502312,0.7573
1505.7,120.925,87.3455,4.852,4.541,0.011874,0.127674,2.2473,1.0,0.52434,0.7716
1505.8,120.5075,88.1645,4.7935,4.4735,0.0001,0.118733,2.2495,1.0,0.527922,0.7904
1505.9,120.09,88.5113,4.735,4.406,0.0001,0.120503,2.2524,1.0,0.530971,0.8022
1506.0,117.633,87.0262,4.69,4.338,0.0001,0.119935,2.2519,1.0,0.545508,0.7984
1506.1,115.734,85.4577,4.73,4.36,0.0001,0.118512,2.2531,1.0,0.55437,0.789
1506.2,113.835,84.2004,4.77,4.382,0.015125,0.129005,2.257,1.0,0.541633,0.7588
1506.3,109.963,83.8442,4.994,4.551,0.020363,0.131771,2.2801,1.0,0.518319,0.7423
1506.4,108.765,83.572,5.173,4.702,0.020389,0.131786,2.3086,1.0,0.503239,0.7422
1506.5,107.567,83.5675,5.352,4.853,0.016107,0.129475,2.3312,1.0,0.499296,0.7553
1506.6,107.696,83.7479,5.701,5.162,0.0001,0.117222,2.3494,1.0,0.505316,0.7804
1506.7,109.0045,83.2585,5.7845,5.234,0.0001,0.122275,2.3724,1.0,0.521389,0.814
1506.8,110.313,82.3562,5.868,5.306,0.0001,0.122676,2.3963,1.0,0.541892,0.8167
1506.9,114.037,83.8116,5.833,5.265,0.0001,0.125356,2.4127,1.0,0.559023,0.8346
1507.0,115.5025,85.1014,5.7315,5.172,0.0001,0.127877,2.4195,1.0,0.563124,0.8514
1507.1,116.968,85.6427,5.63,5.079,0.0001,0.128978,2.4041,1.0,0.548535,0.8587
1507.2,117.754,85.1981,5.337,4.812,0.0001,0.126275,2.3701,1.0,0.524018,0.8407
1507.3,117.0105,85.3817,5.243,4.725,0.0001,0.117461,2.327,1.0,0.504181,0.782
1507.4,116.267,86.6212,5.149,4.638,0.012344,0.127841,2.3075,1.0,0.493622,0.7695
1507.5,114.102,86.7796,5.181,4.664,0.017717,0.130299,2.2919,1.0,0.486781,0.7501
1507.6,113.917,86.8406,5.2595,4.736,0.021756,0.132595,2.2784,1.0,0.485645,0.7385
1507.7,113.732,85.9803,5.338,4.808,0.021142,0.132228,2.2803,1.0,0.495004,0.7402
1507.8,116.37,83.0929,5.454,4.93,0.026548,0.135633,2.2926,1.0,0.505951,0.7268
1507.9,118.6195,81.127,5.432,4.921,0.026689,0.135726,2.3149,1.0,0.509524,0.7265
1508.0,120.869,81.4531,5.41,4.912,0.015834,0.129342,2.341,1.0,0.51322,0.7563
1508.1,122.703,82.5087,5.3215,4.8355,0.0001,0.119571,2.351,1.0,0.527838,0.796
1508.2,124.537,85.2539,5.233,4.759,0.0001,0.128184,2.3486,1.0,0.547101,0.8534
1508.3,125.089,87.5583,5.056,4.59,0.0001,0.133102,2.336,1.0,0.557012,0.8862
1508.4,123.8155,88.2677,5.0275,4.5595,0.0001,0.134725,2.338,1.0,0.556212,0.897
1508.5,122.542,85.6093,4.999,4.529,0.0001,0.12891,2.3417,1.0,0.55813,0.8582
1508.6,118.77,84.3957,5.103,4.625,0.0001,0.12648,2.3465,1.0,0.566367,0.842
1508.7,117.1895,81.5421,5.189,4.708,0.0001,0.121247,2.3649,1.0,0.566776,0.8072
1508.8,115.609,77.0214,5.275,4.791,0.014881,0.128892,2.4004,1.0,0.551026,0.7596
1508.9,113.971,79.058,5.379,4.896,0.010065,0.127134,2.4418,1.0,0.528583,0.78
1509.0,113.8615,81.3106,5.373,4.896,0.0001,0.12085,2.4435,1.0,0.51237,0.8045
1509.1,113.752,82.8911,5.367,4.896,0.0001,0.12334,2.4217,1.0,0.499739,0.8211
1509.2,114.339,81.3863,5.252,4.81,0.016454,0.129647,2.3828,1.0,0.486361,0.7542
1509.3,114.795,81.6519,5.179,4.752,0.029355,0.137526,2.353,1.0,0.476999,0.7207
1509.4,115.251,84.9304,5.106,4.694,0.024102,0.134048,2.3248,1.0,0.472547,0.7325
1509.5,115.997,85.7254,5.029,4.628,0.031286,0.138868,2.3007,1.0,0.467288,0.7168
1509.6,116.045,85.2554,5.0315,4.6295,0.047762,0.151196,2.2808,1.0,0.463479,0.6892
1509.7,116.093,83.0221,5.034,4.631,0.065478,0.165486,2.2728,1.0,0.472845,0.6663
1509.8,115.676,82.9804,5.068,4.664,0.045581,0.149496,2.2686,1.0,0.495617,0.6924
1509.9,115.5545,83.7802,5.081,4.6765,0.021002,0.132146,2.2724,1.0,0.522377,0.7405
1510.0,115.433,86.218,5.094,4.689,0.0001,0.122402,2.2829,1.0,0.54764,0.8149
1510.1,115.929,88.6283,5.077,4.665,0.0001,0.132533,2.288,1.0,0.568504,0.8824
1510.2,116.6265,89.668,5.038,4.6235,0.0001,0.136754,2.2902,1.0,0.575722,0.9105
1510.3,117.324,88.7615,4.999,4.582,0.0001,0.132836,2.2951,1.0,0.56404,0.8844
1510.4,119.07,88.7773,4.9,4.483,0.0001,0.129145,2.2907,1.0,0.547898,0.8598
1510.5,119.3985,88.18,4.8615,4.446,0.0001,0.124889,2.2766,1.0,0.542127,0.8314
1510.6,119.727,86.5806,4.823,4.409,0.0001,0.121607,2.2703,1.0,0.547533,0.8096
1510.7,117.924,85.1431,4.812,4.395,0.0001,0.121718,2.2777,1.0,0.558654,0.8103
1510.8,115.71,83.6545,4.889,4.463,0.0001,0.122607,2.2962,1.0,0.56642,0.8162
1510.9,113.496,81.8848,4.966,4.531,0.0001,0.119172,2.303,1.0,0.561091,0.7934
1511.0,107.919,79.8598,5.382,4.908,0.019196,0.131105,2.3034,1.0,0.541801,0.7456
1511.1,105.861,78.5543,5.671,5.1685,0.030405,0.138253,2.3193,1.0,0.521769,0.7186
1511.2,103.803,78.3641,5.96,5.429,0.017173,0.130013,2.3756,1.0,0.513721,0.7518
1511.3,103.407,78.1198,6.1855,5.6345,0.012135,0.127766,2.4597,1.0,0.514121,0.7704
1511.4,103.011,78.4944,6.411,5.84,0.0001,0.116299,2.5324,1.0,0.515755,0.7742
1511.5,105.238,80.1156,6.509,5.955,0.0001,0.118856,2.5681,1.0,0.515351,0.7913
1511.6,106.9995,82.896,6.388,5.861,0.0001,0.123651,2.5529,1.0,0.508252,0.8232
1511.7,108.761,84.9764,6.267,5.767,0.0001,0.127626,2.4591,1.0,0.49345,0.8497
1511.8,112.197,84.634,5.916,5.453,0.015329,0.1291,2.3514,1.0,0.478477,0.758
1511.9,113.583,82.8617,5.7885,5.3295,0.038719,0.144266,2.3174,1.0,0.474813,0.7032
1512.0,114.969,81.2568,5.661,5.206,0.040031,0.14525,2.3158,1.0,0.488519,0.7011
1512.1,116.454,81.1274,5.502,5.064,0.020597,0.131908,2.3272,1.0,0.513427,0.7416
1512.2,116.089,81.1923,5.431,5.011,0.012459,0.127884,2.3258,1.0,0.534582,0.7691
1512.3,115.724,81.5703,5.36,4.958,0.01201,0.127721,2.3105,1.0,0.542203,0.771
1512.4,112.194,82.5797,5.248,4.875,0.012774,0.128002,2.2909,1.0,0.542823,0.7677
1512.5,109.4635,84.9144,5.2065,4.8395,0.0001,0.119967,2.2838,1.0,0.548331,0.7987
1512.6,106.733,86.5166,5.165,4.804,0.0001,0.124542,2.284,1.0,0.55457,0.8291
1512.7,101.948,85.8603,5.078,4.725,0.0001,0.122398,2.2907,1.0,0.546615,0.8149
1512.8,101.159,83.3909,5.0445,4.698,0.015849,0.129349,2.296,1.0,0.523407,0.7562
1512.9,100.37,81.2561,5.011,4.671,0.033776,0.140638,2.301,1.0,0.506,0.712
1513.0,102.708,80.7913,5.003,4.677,0.03001,0.137978,2.3063,1.0,0.512261,0.7194
1513.1,105.2065,81.188,5.0455,4.722,0.016403,0.129621,2.3048,1.0,0.536398,0.7544
1513.2,107.705,82.2938,5.088,4.767,0.0001,0.120435,2.3081,1.0,0.560681,0.8018
1513.3,113.088,83.9152,5.275,4.95,0.0001,0.125554,2.3135,1.0,0.572938,0.8359
1513.4,114.9465,83.2638,5.3655,5.0395,0.0001,0.124328,2.3111,1.0,0.572203,0.8277
1513.5,116.805,81.1594,5.456,5.129,0.0001,0.117388,2.2954,1.0,0.563105,0.7815
1513.6,117.915,79.9177,5.507,5.182,0.022424,0.133002,2.2765,1.0,0.551197,0.7368
1513.7,117.3085,79.5719,5.496,5.1675,0.033441,0.140398,2.2637,1.0,0.543573,0.7126
1513.8,116.702,79.7704,5.485,5.153,0.030844,0.138558,2.2633,1.0,0.546067,0.7177
1513.9,114.047,80.1773,5.513,5.168,0.019679,0.131378,2.2697,1.0,0.558925,0.7442
1514.0,112.526,80.2322,5.5705,5.2175,0.013568,0.12832,2.2751,1.0,0.570594,0.7646
1514.1,111.005,79.9049,5.628,5.267,0.017626,0.13025,2.2731,1.0,0.563754,0.7504
1514.2,108.433,79.5388,5.843,5.46,0.034352,0.141054,2.2759,1.0,0.534999,0.7109
1514.3,107.634,80.3004,5.9865,5.5905,0.053295,0.155577,2.2893,1.0,0.498102,0.6815
1514.4,106.835,82.4648,6.13,5.721,0.053277,0.155562,2.3031,1.0,0.470808,0.6815
1514.5,106.7015,84.4862,6.2595,5.84,0.039062,0.144522,2.3145,1.0,0.460654,0.7027
1514.6,106.568,84.9902,6.389,5.959,0.021549,0.132471,2.3443,1.0,0.464846,0.7391
1514.7,107.555,84.2169,6.528,6.082,0.013781,0.128408,2.3722,1.0,0.474054,0.7637
1514.8,108.274,83.385,6.527,6.0785,0.015123,0.129004,2.3728,1.0,0.477934,0.7588
1514.9,108.993,83.9762,6.526,6.075,0.01733,0.130095,2.357,1.0,0.47637,0.7513
1515.0,109.884,86.1825,6.456,6.004,0.014171,0.128575,2.3316,1.0,0.477948,0.7623
1515.1,109.831,86.2193,6.455,5.999,0.01611,0.129476,2.311,1.0,0.485006,0.7553
1515.2,109.778,83.4996,6.454,5.994,0.033875,0.140709,2.2968,1.0,0.488104,0.7118
1515.3,109.065,81.2928,6.564,6.092,0.052114,0.154634,2.3007,1.0,0.483839,0.6831
1515.4,108.8165,80.0206,6.621,6.1445,0.052594,0.155017,2.3223,1.0,0.480731,0.6824
1515.5,108.568,80.0025,6.678,6.197,0.033407,0.140373,2.3567,1.0,0.48266,0.7127
1515.6,108.704,80.7077,6.66,6.179,0.023837,0.13388,2.374,1.0,0.481627,0.7332
1515.7,108.949,83.3576,6.574,6.0995,0.018388,0.130659,2.3684,1.0,0.472752,0.748
1515.8,109.194,87.1475,6.488,6.02,0.0001,0.117978,2.3626,1.0,0.465807,0.7854
1515.9,109.54,88.3099,6.273,5.836,0.0001,0.117887,2.3294,1.0,0.472528,0.7848
1516.0,109.5015,86.548,6.214,5.7945,0.017136,0.129994,2.2931,1.0,0.489963,0.752
1516.1,109.463,82.3224,6.155,5.753,0.038937,0.144429,2.2793,1.0,0.503017,0.7029
1516.2,108.98,80.4459,6.184,5.8,0.055638,0.157457,2.2792,1.0,0.50082,0.6784
1516.3,108.592,81.1474,6.235,5.8545,0.063128,0.163551,2.2892,1.0,0.481573,0.6691
1516.4,108.204,84.0667,6.286,5.909,0.05919,0.160332,2.2959,1.0,0.4544,0.6739
1516.5,107.245,83.8402,6.378,6.006,0.083989,0.181011,2.2961,1.0,0.43559,0.6464
1516.6,106.7925,81.6312,6.4075,6.0375,0.120265,0.212283,2.2897,0.9262,0.434498,0.6131
1516.7,106.34,78.0495,6.437,6.069,0.151406,0.23933,2.285,0.8325,0.445938,0.5858
1516.8,105.827,78.1492,6.495,6.116,0.127964,0.218987,2.2951,0.8967,0.454648,0.6065
1516.9,105.8355,79.0004,6.536,6.148,0.10902,0.202517,2.3079,0.9486,0.452629,0.623
1517.0,105.844,79.8951,6.577,6.18,0.107302,0.201029,2.3114,0.9502,0.444432,0.6245
1517.1,106.088,79.3117,6.676,6.269,0.113264,0.206198,2.3261,0.9254,0.436099,0.6192
1517.2,106.109,79.213,6.719,6.3115,0.103689,0.197904,2.3492,0.949,0.42904,0.6277
1517.3,106.13,80.7248,6.762,6.354,0.079422,0.177141,2.3663,1.0,0.423833,0.6511
1517.4,105.843,81.9466,6.803,6.4,0.058103,0.159449,2.3779,1.0,0.424443,0.6753
1517.5,105.6875,83.1502,6.7935,6.399,0.035228,0.141689,2.382,1.0,0.436855,0.7093
1517.6,105.532,84.3759,6.784,6.398,0.015545,0.129203,2.383,0.9996,0.460926,0.7573
1517.7,105.5355,85.5215,6.751,6.3755,0.0001,0.121168,2.387,1.0,0.484408,0.8067
1517.8,105.539,85.7499,6.718,6.353,0.0001,0.124972,2.396,1.0,0.495741,0.832
1517.9,105.717,83.6818,6.632,6.274,0.0001,0.121213,2.4025,1.0,0.493367,0.807
1518.0,105.7735,81.9014,6.589,6.2345,0.011923,0.127691,2.403,1.0,0.482387,0.7713
1518.1,105.83,81.7385,6.546,6.195,0.01555,0.129205,2.4065,1.0,0.470962,0.7573
1518.2,106.136,82.4411,6.483,6.154,0.014781,0.128847,2.408,1.0,0.465841,0.76
1518.3,106.68,82.8658,6.4595,6.142,0.013408,0.128253,2.4004,1.0,0.470564,0.7652
1518.4,107.224,82.3097,6.436,6.13,0.013549,0.128311,2.3884,1.0,0.482659,0.7646
1518.5,109.514,83.2477,6.326,6.035,0.0001,0.118711,2.3856,1.0,0.495283,0.7903
1518.6,111.124,83.991,6.217,5.934,0.0001,0.122468,2.3946,1.0,0.501633,0.8153
1518.7,112.734,83.6327,6.108,5.833,0.0001,0.122275,2.4051,1.0,0.497598,0.814
1518.8,115.756,82.4108,5.852,5.595,0.0001,0.117302,2.4013,1.0,0.486152,0.7809
1518.9,116.535,81.0838,5.7465,5.492,0.023957,0.133956,2.3796,1.0,0.474753,0.7329
1519.0,117.314,79.4898,5.641,5.389,0.049408,0.15249,2.3551,1.0,0.468095,0.6868
1519.1,116.876,79.7574,5.531,5.261,0.059132,0.160285,2.3362,1.0,0.467838,0.674
1519.2,115.729,80.7304,5.547,5.2615,0.043801,0.14812,2.3316,1.0,0.47868,0.6951
1519.3,114.582,84.7528,5.563,5.262,0.010367,0.127212,2.3371,1.0,0.501668,0.7785
1519.4,111.051,83.5076,5.703,5.376,0.0001,0.119249,2.341,1.0,0.523068,0.7939
1519.5,109.1885,82.6288,5.804,5.466,0.0001,0.118232,2.3404,1.0,0.526491,0.7871
1519.6,107.326,83.4582,5.905,5.556,0.010266,0.127185,2.3385,1.0,0.513832,0.779
1519.7,104.456,82.1901,6.15,5.778,0.016121,0.129482,2.3443,1.0,0.503882,0.7553
1519.8,103.8525,80.6183,6.2625,5.881,0.017404,0.130133,2.3585,1.0,0.505608,0.7511
1519.9,103.249,77.9825,6.375,5.984,0.019645,0.131358,2.3782,1.0,0.509315,0.7443
1520.0,104.04,78.9277,6.506,6.097,0.010436,0.12723,2.4103,1.0,0.507909,0.7782
1520.1,105.1405,79.6347,6.521,6.1015,0.0001,0.11808,2.4343,1.0,0.508004,0.7861
1520.2,106.241,79.4881,6.536,6.106,0.0001,0.117847,2.4406,1.0,0.512147,0.7845
1520.3,108.522,81.3104,6.498,6.045,0.0001,0.120849,2.4436,1.0,0.507273,0.8045
1520.4,109.0925,82.5316,6.4665,6.003,0.0001,0.122899,2.4428,1.0,0.487711,0.8182
1520.5,109.663,81.3991,6.435,5.961,0.011633,0.127592,2.4356,1.0,0.467621,0.7726
1520.6,109.258,82.1277,6.387,5.899,0.013342,0.128227,2.4256,1.0,0.461938,0.7655
1520.7,108.6025,82.5478,6.384,5.897,0.010314,0.127198,2.4226,1.0,0.470089,0.7788
1520.8,107.947,81.4249,6.381,5.895,0.0001,0.117789,2.4267,1.0,0.481632,0.7841
1520.9,107.446,79.7592,6.401,5.9165,0.0001,0.117359,2.4312,1.0,0.490708,0.7813
1521.0,106.945,77.3829,6.421,5.938,0.013938,0.128475,2.433,1.0,0.497745,0.7631
1521.1,107.074,77.7771,6.472,5.987,0.012953,0.128072,2.4336,1.0,0.503887,0.767
1521.2,107.66,78.6236,6.484,5.9985,0.010992,0.127389,2.4368,1.0,0.510077,0.7755
1521.3,108.246,79.8028,6.496,6.01,0.0001,0.11835,2.4451,1.0,0.518096,0.7879
1521.4,109.698,80.4767,6.474,5.998,0.0001,0.119448,2.4517,1.0,0.529128,0.7952
1521.5,110.233,80.3871,6.4385,5.9685,0.0001,0.119301,2.4524,1.0,0.539071,0.7942
1521.6,110.768,79.0479,6.403,5.939,0.010086,0.127139,2.4425,1.0,0.540287,0.7799
1521.7,111.317,79.3642,6.311,5.85,0.0001,0.117651,2.4288,1.0,0.531432,0.7832
1521.8,111.434,80.4129,6.266,5.8085,0.0001,0.119343,2.4178,1.0,0.520002,0.7945
1521.9,111.551,81.818,6.221,5.767,0.0001,0.121726,2.404,1.0,0.51405,0.8104
1522.0,111.75,81.6514,6.125,5.684,0.0001,0.12108,2.3953,1.0,0.515754,0.8061
1522.1,111.8425,80.6594,6.075,5.639,0.0001,0.119751,2.3951,1.0,0.519541,0.7972
1522.2,111.935,79.7471,6.025,5.594,0.0001,0.118217,2.3977,1.0,0.515848,0.787
1522.3,111.863,81.3828,5.948,5.518,0.0001,0.117847,2.3927,1.0,0.503328,0.7845
1522.4,111.6175,83.0405,5.921,5.4905,0.0001,0.117905,2.3828,1.0,0.494822,0.7849
1522.5,111.372,83.8453,5.894,5.463,0.0001,0.119601,2.3773,1.0,0.499224,0.7962
1522.6,110.656,85.4141,5.863,5.432,0.0001,0.124688,2.3841,1.0,0.505148,0.8301
1522.7,110.372,86.5317,5.8585,5.431,0.0001,0.127285,2.3923,1.0,0.501365,0.8474
1522.8,110.088,86.0023,5.854,5.43,0.0001,0.125009,2.3905,1.0,0.49663,0.8322
1522.9,109.889,84.8175,5.841,5.427,0.0001,0.122805,2.3799,1.0,0.504292,0.8176
1523.0,109.962,82.9559,5.8325,5.4175,0.0001,0.120515,2.3705,1.0,0.516452,0.8023
1523.1,110.035,81.9854,5.824,5.408,0.0001,0.117712,2.3633,1.0,0.515506,0.7836
1523.2,110.514,84.6737,5.823,5.397,0.0001,0.119703,2.3571,1.0,0.504112,0.7969
1523.3,111.0465,86.8529,5.8135,5.384,0.0001,0.122627,2.3544,1.0,0.497689,0.8164
1523.4,111.579,86.4657,5.804,5.371,0.0001,0.122512,2.3564,1.0,0.500131,0.8156
1523.5,113.362,86.3971,5.72,5.288,0.0001,0.125639,2.3781,1.0,0.503263,0.8364
1523.6,114.35,88.1773,5.648,5.218,0.0001,0.132407,2.3973,1.0,0.505626,0.8815
1523.7,115.338,90.557,5.576,5.148,0.0001,0.13972,2.4016,1.0,0.510424,0.9303
1523.8,116.391,90.5453,5.398,4.97,0.0001,0.14033,2.4032,1.0,0.513094,0.9343
1523.9,115.9945,89.3177,5.3135,4.8815,0.0001,0.136981,2.4118,1.0,0.506101,0.912
1524.0,115.598,88.083,5.229,4.793,0.0001,0.131521,2.4182,1.0,0.489346,0.8756
1524.1,114.337,87.7418,5.1875,4.742,0.0001,0.127499,2.416,1.0,0.474292,0.8488
1524.2,113.076,88.2256,5.146,4.691,0.0001,0.126553,2.4031,1.0,0.471826,0.8425
1524.3,109.838,88.0555,5.195,4.712,0.0001,0.126043,2.3881,1.0,0.480511,0.8391
1524.4,108.36,87.2774,5.28,4.78,0.0001,0.124673,2.3781,1.0,0.488654,0.83
1524.5,106.882,86.0991,5.365,4.848,0.0001,0.123826,2.3951,1.0,0.486797,0.8244
1524.6,104.631,84.4585,5.666,5.106,0.0001,0.121939,2.4147,1.0,0.481939,0.8118
1524.7,103.927,80.9929,5.8705,5.286,0.0001,0.119656,2.4374,1.0,0.488239,0.7966
