DEPTH,DT,GR,LLD,LLS,PHIE,PHIT,RHOB,SW,TNPH,VWCL
1515.92282,111.0769,74.5858,5.3591,5.3133,0.041497,0.166583,2.3415,1.0,0.4717,0.6987
1516.07522,107.4925,73.2838,5.4185,5.5249,0.047492,0.170944,2.355,1.0,0.4747,0.6896
1516.22762,101.308,65.6071,5.3346,5.8798,0.019156,0.138341,2.452,1.0,0.4849,0.6657
1516.38002,96.0587,64.9826,6.2198,6.4142,0.0001,0.130682,2.5904,1.0,0.4695,0.7294
1516.53242,92.5813,60.455,6.7059,7.5207,0.0001,0.122783,2.6805,1.0,0.4589,0.6853
1516.68482,93.6951,57.1354,5.1377,6.0544,0.0001,0.117857,2.6231,1.0,0.471,0.6577
1516.83722,102.3986,56.9407,4.2055,4.7884,0.012541,0.124651,2.4777,1.0,0.505,0.6262
1516.98962,111.6111,62.9207,4.0465,4.0003,0.071723,0.184802,2.3637,1.0,0.534,0.6316
1517.14202,118.5825,72.934,3.9195,3.8701,0.017287,0.151825,2.3104,1.0,0.5624,0.7515
1517.29442,120.4542,75.9914,3.9297,3.7898,0.0001,0.146697,2.3054,1.0,0.5783,0.8188
1517.44682,121.3159,75.3689,3.8222,3.8999,0.0001,0.148327,2.3062,1.0,0.5962,0.8279
1517.59922,121.6057,75.9926,3.8998,3.9651,0.0001,0.145786,2.2961,1.0,0.5795,0.8137
1517.75162,121.7795,76.6337,3.9671,4.088,0.0001,0.142269,2.2843,1.0,0.5583,0.7941
1517.90402,121.7698,78.501,4.0003,4.1397,0.0001,0.143955,2.2823,1.0,0.5333,0.8035
1518.05642,120.632,77.2536,4.1152,4.2122,0.0001,0.141516,2.3296,1.0,0.5155,0.7899
1518.20882,113.3973,77.235,4.5212,4.5957,0.0001,0.15305,2.4278,1.0,0.5125,0.8543
1518.36122,104.6018,71.3626,5.6115,5.6277,0.0001,0.144983,2.5658,1.0,0.5137,0.8093
1518.51362,101.5206,63.4627,6.0236,6.1205,0.0001,0.127858,2.6227,1.0,0.4748,0.7136
1518.66602,101.3137,61.5954,5.194,5.3337,0.0001,0.121423,2.5461,1.0,0.4735,0.6777
1518.81842,107.7764,67.0528,4.6911,4.7141,0.049681,0.163775,2.4036,1.0,0.4748,0.6373
1518.97082,113.3496,71.0028,4.4182,4.5014,0.085644,0.201082,2.31,1.0,0.4936,0.6448
1519.12322,118.1988,70.9421,4.462,4.4552,0.104995,0.21717,2.2947,1.0,0.4876,0.6266
1519.27562,118.4057,71.5646,4.4843,4.3824,0.109845,0.221195,2.293,1.0,0.4765,0.622
1519.42802,118.851,73.1792,4.4722,4.34,0.073509,0.191193,2.2798,1.0,0.494,0.6573
1519.58042,118.8685,76.1964,4.4696,4.3133,0.028978,0.158153,2.2688,1.0,0.5108,0.7215
1519.73282,118.3652,75.5669,4.491,4.2708,0.025891,0.156282,2.2631,1.0,0.5309,0.7283
1519.88522,118.9997,81.6444,4.486,4.2795,0.0001,0.151203,2.2762,1.0,0.5174,0.844
1520.03762,118.7359,80.7626,4.3738,4.2548,0.0001,0.147381,2.3053,1.0,0.4882,0.8227
1520.19002,116.6126,76.0908,4.5036,4.4729,0.020245,0.153199,2.3309,1.0,0.493,0.7426
1520.34242,113.6233,74.3704,4.7418,4.6882,0.022369,0.154298,2.3458,1.0,0.5064,0.7369
1520.49482,109.9085,71.718,4.9437,4.9469,0.022066,0.154137,2.3707,1.0,0.5295,0.7377
1520.64722,103.6764,72.0397,5.0959,4.9842,0.0001,0.141338,2.4828,1.0,0.5015,0.7889
1520.79962,94.9547,65.9879,5.2696,5.1312,0.0001,0.132658,2.6611,1.0,0.5211,0.7404
1520.95202,92.0355,63.6608,5.2094,5.2823,0.0001,0.128215,2.7936,1.0,0.4797,0.7156
1521.10442,93.2303,68.4843,4.7892,4.7266,0.0001,0.137982,2.7246,1.0,0.5075,0.7702
1521.25682,100.2684,68.3118,4.4177,4.4196,0.0001,0.137594,2.5334,1.0,0.5116,0.768
1521.40922,112.5747,71.2625,4.5044,4.4237,0.027568,0.157285,2.3619,1.0,0.5292,0.7245
1521.56162,115.2849,72.9304,4.6637,4.4698,0.046771,0.170412,2.3045,1.0,0.5119,0.6906
1521.71402,116.8453,78.1173,4.3883,4.2774,0.0001,0.140805,2.3088,1.0,0.5087,0.7859
1521.86642,115.12,80.7685,4.2924,4.1848,0.0001,0.168131,2.3863,1.0,0.5412,0.9386
1522.01882,106.2979,72.239,5.2776,5.0677,0.0001,0.143744,2.4855,1.0,0.5091,0.8023
1522.17122,105.9442,66.6371,6.6363,6.4633,0.0001,0.133983,2.5876,1.0,0.4792,0.7478
1522.32362,104.553,67.052,6.3795,5.9679,0.0001,0.128846,2.5482,1.0,0.4583,0.7191
1522.47602,106.8622,72.2723,5.2237,4.8514,0.0001,0.135432,2.447,1.0,0.4911,0.7559
1522.62842,116.6182,76.6821,4.8733,4.571,0.012927,0.150267,2.3332,1.0,0.5032,0.7671
1522.78082,116.6746,75.4372,4.9266,4.7285,0.030446,0.159078,2.2912,1.0,0.5069,0.7185
1522.93322,116.0257,76.7998,5.1126,4.896,0.015217,0.151001,2.29,1.0,0.5201,0.7584
1523.08562,114.2201,73.0125,5.3146,5.0629,0.051498,0.17394,2.2912,1.0,0.513,0.6839
1523.23802,112.5867,70.5006,5.4473,5.2581,0.089391,0.204171,2.2978,0.9634,0.5042,0.6411
1523.39042,112.6795,69.3241,5.5499,5.4706,0.111692,0.221775,2.2935,0.9109,0.4977,0.6149
1523.54282,113.5077,71.2404,5.3516,5.2524,0.086698,0.20195,2.2814,0.9792,0.5073,0.6437
1523.69522,115.9161,74.7442,5.1279,4.8978,0.051183,0.173703,2.2651,1.0,0.5037,0.6843
1523.84762,117.9672,71.376,5.0027,4.6893,0.071254,0.189379,2.258,1.0,0.5343,0.6598
1524.00002,119.7644,74.2317,5.2031,4.5897,0.016618,0.151544,2.2986,1.0,0.5526,0.7536
1524.15242,112.8832,67.6765,5.4475,4.9725,0.019891,0.153024,2.4095,1.0,0.5592,0.7436
1524.30482,107.4863,66.6391,6.3251,5.8959,0.0001,0.133987,2.5549,1.0,0.5016,0.7478
1524.45722,105.8366,61.2482,7.1829,6.9069,0.0001,0.12406,2.5865,1.0,0.4797,0.6924
1524.60962,105.0078,67.2264,6.2758,5.9719,0.0001,0.126245,2.4845,1.0,0.4829,0.7046
1524.76202,113.1529,73.5031,5.8034,5.4464,0.031353,0.159659,2.3441,1.0,0.5024,0.7167
1524.91442,117.0466,75.7818,5.4373,4.9761,0.042004,0.166945,2.2787,1.0,0.4906,0.6979
1525.06682,116.7624,73.6336,5.3563,4.8516,0.072085,0.190047,2.2767,1.0,0.4907,0.6589
1525.21922,115.8762,72.802,5.7645,5.071,0.109801,0.221206,2.2842,0.8901,0.4654,0.6223
1525.37162,115.1727,72.1796,5.8803,5.1427,0.086633,0.201896,2.2921,0.9293,0.4883,0.6438
1525.52402,115.3708,74.3208,5.8834,5.1067,0.043609,0.168101,2.2977,1.0,0.4999,0.6954
1525.67642,117.164,74.1129,5.9742,4.8075,0.024713,0.155599,2.2999,1.0,0.5335,0.7311
1525.82882,118.5086,74.9871,5.6822,4.6682,0.02291,0.154591,2.3001,1.0,0.5238,0.7355
1525.98122,119.757,72.2969,5.2569,4.5064,0.020487,0.15332,2.3081,1.0,0.5642,0.7419
1526.13362,121.02,72.2467,4.9386,4.2854,0.021876,0.154036,2.3135,1.0,0.5582,0.7382
1526.28602,122.1507,71.8356,4.6585,4.0892,0.021619,0.153901,2.3084,1.0,0.5675,0.7389
1526.43842,122.7935,75.4991,4.2296,3.9114,0.011694,0.149969,2.2929,1.0,0.5528,0.7723
1526.59082,124.3716,77.7814,3.966,3.7682,0.0001,0.144522,2.2848,1.0,0.5484,0.8067
1526.74322,124.6888,78.9781,3.8758,3.7421,0.0001,0.147343,2.294,1.0,0.5334,0.8224
1526.89562,123.9294,80.765,3.5956,3.7895,0.0001,0.15612,2.3113,1.0,0.5279,0.8715
1527.04802,123.6918,80.6119,3.4665,3.9079,0.0001,0.156727,2.3181,1.0,0.5302,0.8749
1527.20042,122.5483,81.7729,3.7235,4.2656,0.0001,0.167308,2.3401,1.0,0.558,0.934
1527.35282,110.3433,77.7748,4.2969,4.9047,0.0001,0.165125,2.4665,1.0,0.5559,0.9218
1527.50522,104.5025,67.9689,5.1651,5.8304,0.0001,0.136831,2.625,1.0,0.5062,0.7637
1527.65762,103.9306,63.7402,4.7577,5.2895,0.0001,0.128359,2.7283,1.0,0.4756,0.7164
1527.81002,104.2165,64.7834,4.3582,4.6609,0.0001,0.130301,2.6162,1.0,0.4841,0.7272
1527.96242,116.482,72.4601,4.2218,4.1062,0.0001,0.141722,2.4488,1.0,0.5187,0.791
1528.11482,122.8534,73.2456,4.0265,3.846,0.016622,0.151546,2.3246,1.0,0.5511,0.7536
1528.26722,122.8422,74.9976,4.052,3.8092,0.0001,0.144575,2.3104,1.0,0.5809,0.807
1528.41962,122.3049,77.5425,4.2423,3.9954,0.0001,0.154313,2.3237,1.0,0.5775,0.8614
1528.57202,121.6498,80.0322,4.4678,4.1584,0.0001,0.162159,2.325,1.0,0.5658,0.9052
1528.72442,121.2583,81.5895,4.5762,4.2,0.0001,0.16575,2.3198,1.0,0.5628,0.9253
1528.87682,121.4467,81.7418,4.4972,4.1023,0.0001,0.16314,2.3098,1.0,0.556,0.9107
1529.02922,121.1428,84.7033,4.3926,4.0502,0.0001,0.156516,2.3073,1.0,0.5246,0.8737
1529.18162,120.798,82.9514,4.3685,4.064,0.0001,0.153066,2.3093,1.0,0.5062,0.8544
1529.33402,120.4225,79.4243,4.4221,4.1342,0.0001,0.152546,2.316,1.0,0.5365,0.8515
1529.48642,120.5146,74.6427,4.3976,4.1343,0.0001,0.147324,2.3176,1.0,0.5957,0.8223
1529.63882,121.0481,70.9443,4.2214,3.9851,0.014338,0.150695,2.3205,1.0,0.5919,0.7616
1529.79122,122.2392,71.5667,4.0572,3.8231,0.031479,0.159741,2.3187,1.0,0.5447,0.7164
1529.94362,123.6327,71.7746,3.9488,3.7399,0.060918,0.181185,2.3182,1.0,0.5025,0.6718
1530.09602,123.3705,73.91,4.0163,3.7984,0.032693,0.160532,2.3193,1.0,0.5094,0.7141
1530.24842,123.3947,70.6195,4.1626,3.8958,0.032818,0.160614,2.3283,1.0,0.5486,0.7138
1530.40082,123.5592,68.497,4.2113,3.9473,0.028847,0.158072,2.3359,1.0,0.5762,0.7218
1530.55322,123.22,65.2209,4.1393,3.8848,0.034672,0.161847,2.3179,1.0,0.6113,0.7103
1530.70562,122.9928,68.0964,4.1106,3.8556,0.052628,0.174796,2.2925,1.0,0.5724,0.6824
1530.85802,123.2818,71.2273,4.1596,3.8911,0.02917,0.158273,2.2705,1.0,0.5831,0.7211
1531.01042,122.6136,73.051,4.1436,3.8768,0.012621,0.150185,2.2706,1.0,0.6004,0.7684
1531.16282,122.6001,72.8921,4.1398,3.8559,0.026373,0.156567,2.279,1.0,0.5608,0.7272
1531.31522,122.4159,71.0061,4.1003,3.838,0.047229,0.17075,2.2826,1.0,0.5507,0.6899
1531.46762,122.5648,74.2162,4.0721,3.8188,0.039462,0.165142,2.2846,1.0,0.5155,0.702
1531.62002,122.6164,79.7696,4.0208,3.7889,0.0001,0.150925,2.2855,1.0,0.54,0.8424
1531.77242,121.7823,78.7761,4.013,3.7938,0.0001,0.147904,2.2894,1.0,0.5431,0.8256
1531.92482,121.561,77.2189,4.0286,3.8082,0.0001,0.146262,2.2931,1.0,0.5623,0.8164
1532.07722,119.1884,73.9524,4.1089,3.9064,0.017659,0.151986,2.3035,1.0,0.5508,0.7503
1532.22962,110.1962,77.8505,4.1789,4.1076,0.0001,0.160444,2.3799,1.0,0.5675,0.8956
1532.38202,108.6172,74.736,4.8236,4.6261,0.0001,0.154657,2.4988,1.0,0.5201,0.8633
1532.53442,108.0062,64.3089,6.0221,5.7386,0.0001,0.129407,2.608,1.0,0.5325,0.7223
1532.68682,107.6731,60.4108,5.7763,5.635,0.0001,0.122713,2.5683,1.0,0.5171,0.6849
1532.83922,115.555,65.6071,4.8985,4.7287,0.0001,0.131899,2.4583,1.0,0.5762,0.7362
1532.99162,117.4108,73.7559,4.5221,4.2629,0.021573,0.153876,2.351,1.0,0.5143,0.739
1533.14402,118.6376,73.2969,4.5119,4.2494,0.025459,0.156029,2.3217,1.0,0.5305,0.7293
1533.29642,119.5748,72.5201,4.4802,4.1953,0.042556,0.167341,2.3238,1.0,0.5114,0.697
1533.44882,120.364,74.7453,4.3795,4.0913,0.017418,0.151881,2.317,1.0,0.531,0.7511
1533.60122,120.9089,74.9528,4.2475,4.0166,0.018992,0.152592,2.3072,1.0,0.5295,0.7462
1533.75362,121.2236,75.789,4.2064,3.9692,0.0001,0.144733,2.2988,1.0,0.576,0.8079
1533.90602,119.5318,76.05,4.1632,3.953,0.0001,0.157906,2.3123,1.0,0.6288,0.8814
1534.05842,119.106,81.9146,4.3445,4.097,0.0001,0.17336,2.3325,1.0,0.5928,0.9678
1534.21082,119.0207,73.739,4.5173,4.2463,0.016888,0.151656,2.3337,1.0,0.5375,0.7528
1534.36322,118.8746,69.7434,4.5314,4.2677,0.090459,0.205054,2.3056,1.0,0.5077,0.6401
1534.51562,119.6493,68.6508,4.5317,4.2738,0.121531,0.2311,2.2754,0.9904,0.5141,0.612
1534.66802,120.4631,76.8217,4.5698,4.2906,0.018236,0.152243,2.2631,1.0,0.5275,0.7485
1534.82042,120.7692,76.5793,4.5497,4.2781,0.011997,0.150035,2.2678,1.0,0.5489,0.771
1534.97282,121.0446,75.9569,4.5378,4.2654,0.0001,0.142537,2.2761,1.0,0.5763,0.7956
1535.12522,120.9247,72.5824,4.6323,4.3539,0.035565,0.162449,2.2809,1.0,0.5475,0.7087
1535.27762,114.7522,76.0862,4.885,4.5736,0.0001,0.142915,2.3256,1.0,0.5454,0.7977
1535.43002,113.4012,70.7329,5.4153,5.1356,0.037765,0.163958,2.3977,1.0,0.4963,0.7049
1535.58242,113.0407,72.6002,5.9431,5.7338,0.0001,0.13814,2.4699,1.0,0.4859,0.771
1535.73482,112.9527,74.5468,5.5667,5.2993,0.0001,0.138474,2.4392,1.0,0.478,0.7729
1535.88722,114.0286,79.4852,5.1847,4.9214,0.0001,0.151045,2.4007,1.0,0.4754,0.8431
1536.03962,113.1226,79.1212,5.4088,5.1078,0.0001,0.151599,2.3905,1.0,0.492,0.8462
1536.19202,113.1503,69.3488,5.9751,5.5757,0.029753,0.154911,2.4208,1.0,0.4937,0.6991
1536.34442,112.108,68.1525,5.4865,5.37,0.045849,0.169064,2.3939,1.0,0.5143,0.6882
1536.49682,111.6752,68.2763,5.1178,4.9757,0.085629,0.198728,2.3373,1.0,0.4976,0.6317
1536.64922,114.6569,77.8203,5.1804,4.9805,0.013917,0.150558,2.3061,1.0,0.4958,0.7632
1536.80162,114.0187,79.0676,5.3261,5.1308,0.0001,0.14172,2.311,1.0,0.4931,0.791
1536.95402,114.1953,81.7975,5.3387,5.1801,0.0001,0.147129,2.3133,1.0,0.4742,0.8212
1537.10642,114.2486,82.2124,5.2983,5.1557,0.0001,0.145692,2.3129,1.0,0.4673,0.8132
1537.25882,114.2887,84.4775,5.3012,5.1396,0.0001,0.144862,2.319,1.0,0.4594,0.8086
1537.41122,114.008,79.1291,5.3007,5.1277,0.0001,0.139835,2.3446,1.0,0.4617,0.7805
1537.56362,113.3266,73.3197,5.2999,5.1203,0.039151,0.164924,2.3704,1.0,0.4762,0.7025
1537.71602,112.5476,67.8915,5.3044,5.1512,0.055747,0.171454,2.3891,1.0,0.4828,0.6463
1537.86842,112.4277,69.7625,5.381,5.175,0.044531,0.168283,2.3954,1.0,0.4975,0.6912
1538.02082,113.3057,69.351,5.3162,5.1209,0.022417,0.154324,2.389,1.0,0.5469,0.7368
1538.17322,114.3478,71.2183,5.0933,4.9019,0.014969,0.150912,2.3749,1.0,0.5527,0.7593
1538.32562,115.5718,75.275,4.905,4.7377,0.0001,0.143171,2.3521,1.0,0.5437,0.7991
1538.47802,115.8332,78.4339,4.807,4.5998,0.0001,0.147672,2.3386,1.0,0.5183,0.8243
1538.63042,115.3549,77.8114,4.7566,4.5559,0.0001,0.144758,2.3513,1.0,0.5079,0.808
1538.78282,114.6675,77.0328,4.8617,4.6367,0.0001,0.142353,2.3816,1.0,0.4915,0.7946
1538.93522,114.2411,73.9144,4.9671,4.7388,0.015996,0.151296,2.4161,1.0,0.4866,0.7557
1539.08762,114.0368,71.0097,5.0635,4.8216,0.016675,0.151568,2.4219,1.0,0.5211,0.7535
1539.24002,114.6606,67.6819,5.1672,4.9104,0.014724,0.150826,2.4104,1.0,0.5753,0.7602
1539.39242,115.1243,71.9239,5.2155,4.9332,0.0001,0.146164,2.3949,1.0,0.5814,0.8159
1539.54482,115.7682,76.3311,5.2391,4.899,0.0001,0.159635,2.3953,1.0,0.5813,0.8911
1539.69722,115.9935,77.3685,5.2472,4.8863,0.0001,0.159142,2.4127,1.0,0.5497,0.8883
1539.84962,115.6809,71.2153,5.286,4.8857,0.0001,0.140093,2.4357,1.0,0.5353,0.7819
1540.00202,115.575,69.0297,5.3029,4.8543,0.0001,0.133476,2.4512,1.0,0.5195,0.745
1540.15442,115.6646,59.3106,5.2997,4.8409,0.027447,0.139257,2.45,1.0,0.5036,0.6245
1540.30682,115.3519,61.8003,5.2415,4.7795,0.032319,0.146905,2.4356,1.0,0.5066,0.64
1540.45922,116.7409,63.5701,5.3392,4.7662,0.045615,0.16138,2.4082,1.0,0.5141,0.6466
1540.61162,117.4664,68.5172,5.2629,4.7384,0.044485,0.168737,2.3832,1.0,0.522,0.694
1540.76402,118.4135,67.7309,5.0137,4.61,0.047915,0.171258,2.3665,1.0,0.5365,0.6889
1540.91642,118.6253,66.4366,4.7419,4.5279,0.057294,0.178369,2.3601,1.0,0.5428,0.6763
1541.06882,118.7642,69.8006,4.8511,4.4718,0.027505,0.157247,2.3589,1.0,0.5494,0.7247
1541.22122,119.1514,72.6617,4.9476,4.4321,0.019827,0.152992,2.3544,1.0,0.5322,0.7438
1541.37362,119.728,72.8692,4.6834,4.3346,0.034027,0.161415,2.3409,1.0,0.5089,0.7115
1541.52602,120.2323,71.7451,4.541,4.2578,0.047322,0.170819,2.3288,1.0,0.5124,0.6898
1541.67842,120.6246,66.7656,4.4153,4.2517,0.096768,0.208137,2.3194,1.0,0.5163,0.6221
1541.83082,121.211,68.8404,4.4184,4.2381,0.076901,0.193937,2.3205,1.0,0.5212,0.6537
1541.98322,121.5061,71.8402,4.5764,4.3776,0.057826,0.178781,2.3194,1.0,0.5043,0.6756
1542.13562,120.6416,81.1336,4.8277,4.5415,0.0001,0.152306,2.326,1.0,0.4921,0.8502
1542.28802,119.1413,83.2084,4.895,4.6421,0.0001,0.154199,2.3443,1.0,0.4902,0.8607
1542.44042,116.348,78.4268,4.9109,4.7577,0.0001,0.150721,2.3708,1.0,0.5137,0.8413
1542.59282,114.5398,76.0909,5.1156,4.8466,0.0001,0.148763,2.3866,1.0,0.5367,0.8304
1542.74522,113.3202,72.1489,5.1915,4.859,0.01105,0.149847,2.4027,1.0,0.5374,0.7753
1542.89762,112.9546,74.8029,5.48,4.8375,0.0001,0.148822,2.406,1.0,0.546,0.8307
1543.05002,112.7333,73.7058,5.4307,4.8484,0.0001,0.146309,2.4204,1.0,0.5413,0.8167
1543.20242,111.1176,72.6684,5.6957,5.016,0.0001,0.143844,2.4612,1.0,0.5187,0.8029
1543.35482,109.2943,70.8459,5.964,5.561,0.0001,0.142569,2.5168,1.0,0.5022,0.7958
1543.50722,109.4418,64.7407,6.4235,5.8469,0.0001,0.13022,2.5557,1.0,0.526,0.7268
1543.65962,110.3963,68.8903,5.6796,5.1303,0.0001,0.13891,2.5121,1.0,0.591,0.7753
1543.81202,112.0344,73.41,5.137,4.6918,0.0001,0.15064,2.4235,1.0,0.5918,0.8409
1543.96442,115.9353,80.1389,5.1464,4.6846,0.0001,0.172778,2.33,1.0,0.6132,0.9645
1544.11682,116.806,81.1763,5.16,4.6217,0.0001,0.15966,2.2797,1.0,0.5573,0.8912
1544.26922,117.7047,79.8988,4.9108,4.4762,0.0001,0.151438,2.2646,1.0,0.5527,0.8453
1544.42162,119.0413,74.7015,4.6223,4.328,0.036374,0.163001,2.268,1.0,0.523,0.7073
1544.57402,119.5876,71.7968,4.6218,4.3524,0.049669,0.172566,2.2808,1.0,0.5384,0.6864
1544.72642,119.863,71.6021,4.6247,4.3841,0.022566,0.154404,2.2969,1.0,0.5755,0.7364
1544.87882,118.9396,77.8389,4.6949,4.4259,0.0001,0.165367,2.31,1.0,0.6425,0.9231
1545.03122,118.0485,80.9511,4.755,4.4631,0.0001,0.178436,2.3128,1.0,0.675,0.9961
1545.18362,117.8119,82.6307,4.8256,4.5044,0.0001,0.166686,2.3042,1.0,0.5771,0.9305
1545.33602,117.5795,80.3128,4.8081,4.4904,0.0001,0.156283,2.2951,1.0,0.5489,0.8724
1545.48842,117.8467,76.1632,4.7811,4.4587,0.021677,0.153931,2.2974,1.0,0.509,0.7387
1545.64082,118.1201,75.5939,4.7304,4.4269,0.025198,0.155878,2.3045,1.0,0.5063,0.7299
1545.79322,117.8635,74.3303,4.6786,4.4071,0.045234,0.169283,2.3138,1.0,0.4876,0.6929
1545.94562,117.5284,73.339,4.7313,4.4563,0.03997,0.165499,2.3117,1.0,0.511,0.7012
1546.09802,117.3785,65.4157,4.7719,4.4978,0.105769,0.214147,2.3079,1.0,0.5221,0.6054
1546.25042,117.3423,66.6606,4.8317,4.5428,0.107112,0.214659,2.3069,1.0,0.5061,0.6007
1546.40282,116.8036,66.4527,4.8815,4.6068,0.104258,0.210842,2.3141,1.0,0.499,0.5953
1546.55522,117.0785,71.0032,4.9823,4.6934,0.044122,0.168473,2.3246,1.0,0.5289,0.6946
1546.70762,117.4391,66.0636,4.9116,4.6445,0.061699,0.181797,2.3268,1.0,0.5623,0.6708
1546.86002,118.1301,68.2591,4.7692,4.5032,0.053117,0.175168,2.3294,1.0,0.5472,0.6817
1547.01242,118.6616,71.0082,4.7015,4.4487,0.026868,0.156862,2.3327,1.0,0.5519,0.7261
1547.16482,119.1664,73.4581,4.6979,4.4569,0.01385,0.150537,2.333,1.0,0.5516,0.7635
1547.31722,118.9329,73.9652,4.6885,4.4511,0.0001,0.145906,2.3281,1.0,0.5925,0.8144
1547.46962,118.6636,74.4518,4.6955,4.4375,0.013076,0.150308,2.3151,1.0,0.5505,0.7665
1547.62202,118.3458,81.7136,4.6961,4.4466,0.0001,0.157302,2.3099,1.0,0.5269,0.8781
1547.77442,118.454,81.87,4.722,4.4426,0.0001,0.159096,2.3012,1.0,0.5412,0.8881
1547.92682,118.5872,80.1181,4.7241,4.4363,0.0001,0.156433,2.3034,1.0,0.5488,0.8732
1548.07922,118.4175,72.9012,4.7549,4.4592,0.021008,0.153584,2.313,1.0,0.5515,0.7405
1548.23162,118.3087,72.0713,4.7742,4.4777,0.020621,0.153387,2.3342,1.0,0.5508,0.7416
1548.38402,118.1899,73.2392,4.8443,4.4895,0.0001,0.14054,2.3515,1.0,0.562,0.7844
1548.53642,118.6423,75.9418,4.792,4.379,0.0001,0.149879,2.3495,1.0,0.5677,0.8366
1548.68882,119.1778,75.5268,4.6713,4.3354,0.0001,0.140172,2.3372,1.0,0.5339,0.7824
1548.84122,120.2169,74.5847,4.5464,4.255,0.016294,0.151413,2.3218,1.0,0.5338,0.7547
1548.99362,121.1323,73.7046,4.4887,4.2248,0.029792,0.158663,2.3183,1.0,0.5182,0.7198
1549.14602,121.1211,73.7046,4.5028,4.1934,0.013876,0.150545,2.3241,1.0,0.5534,0.7634
1549.29842,120.9497,73.4788,4.5238,4.1951,0.016327,0.151426,2.3288,1.0,0.546,0.7546
1549.45082,120.741,78.3089,4.4923,4.2084,0.0001,0.162963,2.3305,1.0,0.6018,0.9097
1549.60322,120.6062,77.2715,4.4587,4.2012,0.0001,0.147702,2.3308,1.0,0.5452,0.8244
1549.75562,120.7032,74.5428,4.4209,4.1749,0.011617,0.149953,2.3366,1.0,0.5413,0.7727
1549.90802,120.7331,71.3271,4.4006,4.1554,0.046893,0.170502,2.3444,1.0,0.5088,0.6904
1550.06042,120.718,69.5029,4.3852,4.1702,0.074474,0.190717,2.3526,1.0,0.4897,0.6493
1550.21282,120.4082,71.1627,4.4171,4.201,0.046897,0.170505,2.3543,1.0,0.5048,0.6904
1550.36522,120.0962,67.518,4.4825,4.2533,0.054427,0.176166,2.3599,1.0,0.5349,0.68
1550.51762,120.051,67.3093,4.4876,4.2514,0.027944,0.157514,2.3589,1.0,0.5767,0.7237
1550.67002,120.0521,70.0065,4.4543,4.2003,0.025466,0.156034,2.3612,1.0,0.5496,0.7293
1550.82242,120.3368,68.5513,4.4206,4.1572,0.042739,0.167473,2.3554,1.0,0.5412,0.6967
1550.97482,120.5127,68.8809,4.4167,4.1607,0.062252,0.182231,2.3541,1.0,0.5146,0.6702
1551.12722,120.4584,67.4939,4.4166,4.1698,0.071576,0.187601,2.3585,1.0,0.5076,0.6481
1551.27962,120.5082,72.2244,4.3971,4.1622,0.038012,0.164129,2.3668,1.0,0.4955,0.7044
1551.43202,120.4884,73.8414,4.3745,4.1425,0.0001,0.145611,2.3643,1.0,0.5705,0.8128
1551.58442,120.5654,70.4995,4.3404,4.1144,0.017701,0.152004,2.3525,1.0,0.5675,0.7502
1551.73682,121.0643,68.4247,4.3065,4.0725,0.018349,0.152294,2.3443,1.0,0.5953,0.7482
1551.88922,121.3867,69.9633,4.2819,4.0526,0.035548,0.162439,2.3399,1.0,0.545,0.7088
1552.04162,120.7022,68.9239,4.2463,4.0354,0.013018,0.150292,2.3391,1.0,0.6094,0.7668
1552.19402,120.4324,67.4339,4.2547,4.1095,0.050639,0.173294,2.3354,1.0,0.5555,0.6851
1552.34642,119.8581,64.7811,4.347,4.1405,0.085693,0.199318,2.3362,1.0,0.5368,0.6347
1552.49882,118.8645,69.927,4.3843,4.1763,0.04771,0.171106,2.3311,1.0,0.5335,0.6892
1552.65122,118.9065,73.7506,4.4879,4.2125,0.014955,0.150907,2.3292,1.0,0.546,0.7594
1552.80362,118.381,76.2275,4.504,4.2851,0.0001,0.15442,2.3292,1.0,0.598,0.862
1552.95602,118.6892,77.8873,4.5022,4.2815,0.0001,0.150637,2.3298,1.0,0.549,0.8408
1553.10842,118.985,74.7689,4.4855,4.2646,0.013909,0.150556,2.322,1.0,0.5384,0.7633
1553.26082,119.2158,72.0402,4.585,4.3144,0.075985,0.193195,2.3079,1.0,0.4901,0.6547
1553.41322,119.5201,66.4546,4.7045,4.3617,0.107746,0.214646,2.3069,1.0,0.505,0.5971
1553.56562,118.7908,66.6168,4.6895,4.3985,0.104711,0.211533,2.3128,1.0,0.4993,0.5967
1553.71802,118.5375,66.6608,4.6942,4.4199,0.093085,0.206273,2.323,1.0,0.5242,0.6322
1553.87042,118.0753,64.9847,4.7368,4.4344,0.094465,0.204311,2.3266,1.0,0.522,0.6136
1554.02282,118.1102,66.1048,4.7812,4.4634,0.090277,0.202832,2.3295,1.0,0.5227,0.6287
1554.17522,118.4246,70.2627,4.8056,4.4814,0.037529,0.163795,2.3356,1.0,0.5409,0.7053
1554.32762,118.1418,75.8646,4.8694,4.5323,0.0001,0.149793,2.3386,1.0,0.5753,0.8361
1554.48002,118.0985,72.5555,4.8865,4.607,0.019612,0.152888,2.3415,1.0,0.5422,0.7444
1554.63242,118.2385,68.3536,4.923,4.63,0.057261,0.178344,2.3356,1.0,0.5375,0.6763
1554.78482,118.3105,60.5347,4.8734,4.5943,0.092803,0.199558,2.3355,1.0,0.5398,0.5963
